# BLASTP 2.6.0+
# Query: Mystery
# Database: /data/blastdb/nr
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 502 hits found
Mystery	XP_005209585.1	93.487	783	44	4	1	777	1	782	0.0	1467
Mystery	XP_004420098.1	93.445	778	48	3	1	777	1	776	0.0	1464
Mystery	XP_006144847.1	91.120	777	68	1	1	777	1	776	0.0	1463
Mystery	XP_005966292.1	92.455	782	53	3	1	777	1	781	0.0	1462
Mystery	XP_006144842.1	91.003	778	68	2	1	777	1	777	0.0	1459
Mystery	XP_004280264.1	93.223	782	47	3	1	777	1	781	0.0	1456
Mystery	XP_003980985.1	92.455	782	52	4	1	777	1	780	0.0	1456
Mystery	XP_535225.2	92.583	782	51	4	1	777	1	780	0.0	1456
Mystery	NP_001107658.1	93.350	782	46	3	1	777	1	781	0.0	1452
Mystery	XP_005617392.1	92.465	783	51	5	1	777	1	781	0.0	1451
Mystery	XP_002912578.1	91.944	782	57	3	1	777	1	781	0.0	1449
Mystery	XP_005380751.1	91.377	777	63	4	1	777	1	773	0.0	1449
Mystery	XP_004413561.1	92.072	782	56	3	1	777	1	781	0.0	1448
Mystery	Q95267.1	90.090	777	76	1	1	777	1	776	0.0	1447
Mystery	XP_005324278.1	92.674	778	55	2	1	777	1	777	0.0	1446
Mystery	EFB20977.1	91.826	783	57	4	1	777	1	782	0.0	1445
Mystery	XP_004686895.1	91.517	778	63	3	1	777	1	776	0.0	1444
Mystery	NP_001191188.1	100.000	692	0	0	86	777	1	692	0.0	1444
Mystery	XP_005380749.1	91.260	778	63	5	1	777	1	774	0.0	1444
Mystery	XP_004413560.1	91.954	783	56	4	1	777	1	782	0.0	1443
Mystery	XP_005324277.1	92.555	779	55	3	1	777	1	778	0.0	1441
Mystery	XP_005683144.1	92.327	782	54	3	1	777	1	781	0.0	1437
Mystery	NP_001191189.1	100.000	688	0	0	90	777	1	688	0.0	1437
Mystery	XP_003404624.1	90.874	778	68	3	1	777	1	776	0.0	1435
Mystery	XP_005683143.1	92.209	783	54	4	1	777	1	782	0.0	1433
Mystery	XP_004643897.1	91.892	777	59	4	1	777	1	773	0.0	1431
Mystery	NP_001182120.1	92.683	779	51	5	1	777	1	775	0.0	1427
Mystery	XP_004611152.1	89.075	778	82	3	1	777	1	776	0.0	1425
Mystery	XP_005881166.1	90.501	779	70	4	1	777	1	777	0.0	1424
Mystery	XP_005599199.1	92.564	780	51	6	1	777	1	776	0.0	1422
Mystery	ERE84214.1	90.090	777	73	4	1	777	1	773	0.0	1421
Mystery	XP_003502468.1	89.833	777	75	4	1	777	1	773	0.0	1421
Mystery	XP_005881165.1	90.385	780	70	5	1	777	1	778	0.0	1420
Mystery	XP_006086473.1	89.974	778	75	3	1	777	1	776	0.0	1419
Mystery	NP_001191190.1	100.000	680	0	0	98	777	1	680	0.0	1419
Mystery	XP_004381194.1	91.388	778	65	2	1	777	1	777	0.0	1417
Mystery	XP_005653014.1	89.527	783	75	4	1	777	1	782	0.0	1416
Mystery	NP_001008481.1	89.400	783	76	4	1	777	1	782	0.0	1416
Mystery	XP_006086470.1	89.859	779	75	4	1	777	1	777	0.0	1415
Mystery	NP_001075616.1	87.933	779	85	6	1	777	1	772	0.0	1414
Mystery	XP_004878973.1	91.388	778	61	5	1	777	1	773	0.0	1413
Mystery	XP_005653009.1	89.413	784	75	5	1	777	1	783	0.0	1411
Mystery	XP_004744777.1	90.421	783	68	4	1	777	1	782	0.0	1409
Mystery	AAL78956.1	88.442	796	70	5	1	777	1	793	0.0	1408
Mystery	XP_004878970.1	91.271	779	61	6	1	777	1	774	0.0	1408
Mystery	AAL66772.2	88.331	797	70	5	1	777	1	794	0.0	1408
Mystery	NP_036708.2	88.331	797	70	5	1	777	1	794	0.0	1408
Mystery	XP_004744776.1	90.306	784	68	5	1	777	1	783	0.0	1405
Mystery	CAA72938.1	88.095	798	71	5	1	777	1	795	0.0	1405
Mystery	P06536.2	87.970	798	72	5	1	777	1	795	0.0	1403
Mystery	XP_005356085.1	89.318	777	79	4	1	777	1	773	0.0	1402
Mystery	BAE33113.1	89.186	786	73	5	1	777	1	783	0.0	1401
Mystery	AAA41203.1	87.845	798	73	5	1	777	1	795	0.0	1400
Mystery	XP_005069244.1	89.474	779	74	8	1	777	1	773	0.0	1399
Mystery	ABF57998.1	88.287	794	73	5	1	777	1	791	0.0	1398
Mystery	NP_032199.3	88.176	795	73	5	1	777	1	792	0.0	1397
Mystery	P06537.1	89.059	786	74	5	1	777	1	783	0.0	1397
Mystery	NP_001191194.1	100.000	674	0	0	1	674	1	674	0.0	1397
Mystery	XP_004664766.1	90.641	780	68	5	1	777	1	778	0.0	1397
Mystery	EGW10246.1	90.945	751	65	3	27	777	1	748	0.0	1396
Mystery	BAF82011.1	87.704	797	75	5	1	777	1	794	0.0	1395
Mystery	BAE33674.1	88.931	786	75	5	1	777	1	783	0.0	1395
Mystery	XP_005069243.1	89.359	780	74	9	1	777	1	774	0.0	1393
Mystery	AAB07866.1	87.594	798	75	5	1	777	276	1070	0.0	1393
Mystery	XP_004452686.1	90.746	778	66	4	1	777	1	773	0.0	1392
Mystery	ABM91989.1	99.555	674	3	0	1	674	1	674	0.0	1392
Mystery	XP_004452683.1	90.629	779	66	5	1	777	1	774	0.0	1387
Mystery	XP_003782133.1	89.460	778	52	5	1	777	1	749	0.0	1386
Mystery	XP_004696750.1	89.103	780	81	3	1	777	1	779	0.0	1376
Mystery	XP_005324279.1	89.332	778	55	3	1	777	1	751	0.0	1376
Mystery	XP_003900339.1	98.220	674	12	0	1	674	1	674	0.0	1371
Mystery	XP_005209590.1	93.052	734	45	3	1	729	1	733	0.0	1369
Mystery	XP_005006979.1	88.932	777	80	6	1	777	1	771	0.0	1363
Mystery	AED99115.1	100.000	657	0	0	1	657	1	657	0.0	1363
Mystery	XP_004586570.1	84.961	778	109	4	1	777	1	771	0.0	1361
Mystery	XP_005617388.1	92.234	734	50	4	1	729	1	732	0.0	1360
Mystery	XP_004586571.1	84.852	779	109	5	1	777	1	772	0.0	1357
Mystery	NP_001166458.1	88.288	777	85	6	1	777	1	771	0.0	1353
Mystery	XP_005324280.1	92.582	728	52	2	1	727	1	727	0.0	1345
Mystery	CAA31738.1	88.786	758	73	5	1	749	1	755	0.0	1343
Mystery	CAA31739.1	88.669	759	73	6	1	749	1	756	0.0	1339
Mystery	XP_006184435.1	87.356	783	66	5	1	777	1	756	0.0	1337
Mystery	XP_005069247.1	86.521	779	71	9	1	777	1	747	0.0	1332
Mystery	XP_005881167.1	90.287	731	67	4	1	729	1	729	0.0	1328
Mystery	AGH25606.1	87.952	747	83	4	1	741	1	746	0.0	1316
Mystery	XP_005653015.1	89.116	735	73	4	1	729	1	734	0.0	1316
Mystery	XP_004878974.1	90.959	730	60	5	1	729	1	725	0.0	1313
Mystery	ADM18962.1	88.738	737	71	5	1	728	1	734	0.0	1301
Mystery	ABM54283.1	99.683	630	2	0	1	630	1	630	0.0	1300
Mystery	XP_001368983.1	82.293	785	123	8	1	777	1	777	0.0	1296
Mystery	AAF66595.1	90.199	704	63	3	41	739	1	703	0.0	1286
Mystery	CAC10271.1	90.057	704	64	3	41	739	1	703	0.0	1284
Mystery	XP_003756742.1	82.436	780	121	8	1	777	1	767	0.0	1262
Mystery	XP_001510749.1	81.737	783	129	10	1	777	1	775	0.0	1248
Mystery	XP_006128608.1	77.792	779	159	8	1	777	1	767	0.0	1226
Mystery	XP_005302908.1	77.407	779	162	8	1	777	1	767	0.0	1220
Mystery	AGH25607.1	88.529	680	71	4	1	674	1	679	0.0	1207
Mystery	XP_006204566.1	90.147	680	60	4	1	674	1	679	0.0	1204
Mystery	XP_003217421.1	74.648	781	186	9	1	777	1	773	0.0	1198
Mystery	XP_006023599.1	76.269	788	168	11	1	777	1	780	0.0	1197
Mystery	NP_001274234.1	76.269	788	168	11	1	777	1	780	0.0	1197
Mystery	EOA99177.1	75.672	781	178	8	1	777	1	773	0.0	1192
Mystery	XP_005022529.1	75.672	781	178	8	1	777	5	777	0.0	1191
Mystery	XP_005022530.1	75.383	784	178	9	1	777	5	780	0.0	1186
Mystery	XP_005523766.1	74.904	781	184	8	1	777	1	773	0.0	1182
Mystery	ETE70578.1	75.547	777	169	8	1	777	31	786	0.0	1181
Mystery	NP_001032915.1	74.615	780	187	7	1	777	1	772	0.0	1181
Mystery	XP_005233707.1	74.648	781	186	7	1	777	1	773	0.0	1180
Mystery	XP_005523767.1	74.808	782	184	9	1	777	1	774	0.0	1177
Mystery	XP_005440751.1	76.228	753	169	6	27	777	1	745	0.0	1172
Mystery	XP_005418884.1	74.776	781	185	7	1	777	1	773	0.0	1171
Mystery	XP_005209591.1	92.476	638	41	4	1	632	1	637	0.0	1169
Mystery	XP_005147348.1	75.160	781	182	8	1	777	1	773	0.0	1168
Mystery	XP_002192988.1	74.648	781	186	7	1	777	1	773	0.0	1159
Mystery	XP_005418886.1	76.127	754	169	7	27	777	1	746	0.0	1154
Mystery	XP_005053769.1	74.008	781	189	8	1	777	1	771	0.0	1154
Mystery	XP_005147349.1	76.354	757	165	8	27	777	1	749	0.0	1153
Mystery	XP_005418885.1	76.165	751	161	6	27	777	1	733	0.0	1151
Mystery	AAO85271.2	94.158	582	33	1	196	777	3	583	0.0	1140
Mystery	XP_005512519.1	72.890	782	178	10	1	777	1	753	0.0	1129
Mystery	EMC79999.1	72.343	781	193	9	1	777	1	762	0.0	1121
Mystery	XP_005053771.1	76.945	694	145	8	86	777	1	681	0.0	1085
Mystery	XP_005053770.1	76.812	690	145	8	90	777	1	677	0.0	1077
Mystery	BAJ61740.1	64.713	785	255	10	1	777	1	771	0.0	1043
Mystery	ABM46704.1	99.796	489	1	0	1	489	1	489	0.0	1008
Mystery	NP_001191191.1	100.000	462	0	0	316	777	1	462	0.0	977
Mystery	NP_001016967.1	64.083	774	236	14	24	777	27	778	0.0	948
Mystery	NP_001191192.1	100.000	447	0	0	331	777	1	447	0.0	948
Mystery	NP_001081531.1	62.745	765	259	10	24	777	27	776	0.0	940
Mystery	NP_001191193.1	100.000	442	0	0	336	777	1	442	0.0	934
Mystery	P49844.1	62.353	765	262	10	24	777	27	776	0.0	932
Mystery	ABA40754.1	96.154	442	16	1	336	777	1	441	0.0	899
Mystery	AAI02221.1	91.816	501	35	3	1	496	1	500	0.0	897
Mystery	XP_005996162.1	58.599	785	299	15	1	776	2	769	0.0	877
Mystery	CAA68545.1	83.752	517	61	4	1	496	1	515	0.0	843
Mystery	AAH16462.1	86.400	500	57	4	1	491	1	498	0.0	838
Mystery	AAB20466.1	100.000	394	0	0	1	394	1	394	0.0	805
Mystery	XP_005268484.1	100.000	380	0	0	398	777	1	380	0.0	805
Mystery	XP_004042793.1	99.737	380	1	0	398	777	1	380	0.0	803
Mystery	XP_004042794.1	99.746	394	1	0	1	394	1	394	0.0	803
Mystery	AFK14015.1	54.107	767	305	13	34	777	29	771	0.0	783
Mystery	XP_004328092.1	96.316	380	13	1	398	777	1	379	0.0	778
Mystery	XP_003980986.1	95.263	380	17	1	398	777	1	379	0.0	755
Mystery	ELK02958.1	95.263	380	17	1	398	777	1	379	0.0	744
Mystery	EMP32241.1	90.358	363	35	0	415	777	91	453	0.0	715
Mystery	ABM88070.1	97.994	349	7	0	102	450	1	349	0.0	704
Mystery	AAT02177.1	50.968	775	318	23	22	777	14	745	0.0	701
Mystery	ABM47646.1	96.296	351	13	0	100	450	1	351	0.0	700
Mystery	NP_001018547.2	49.421	777	328	20	22	777	14	746	0.0	690
Mystery	XP_004328617.1	90.727	399	32	2	1	394	1	399	0.0	689
Mystery	ELK02957.1	91.139	395	33	2	1	394	1	394	0.0	683
Mystery	CAM91423.1	50.319	783	321	19	1	777	1	721	0.0	683
Mystery	AAW56453.1	53.417	717	259	22	87	775	77	746	0.0	681
Mystery	ABS19632.1	83.841	427	60	4	1	420	1	425	0.0	680
Mystery	XP_005467903.1	56.735	631	210	17	180	777	183	783	0.0	679
Mystery	XP_004541006.1	57.692	624	212	16	180	777	182	779	0.0	679
Mystery	ABM55174.1	97.050	339	10	0	112	450	1	339	0.0	677
Mystery	XP_005719827.1	56.804	632	205	17	180	777	182	779	0.0	676
Mystery	CAJ70650.2	51.096	730	298	15	64	777	59	745	0.0	676
Mystery	NP_001156605.1	56.735	631	211	19	180	777	176	777	0.0	676
Mystery	XP_003445950.1	56.894	631	205	18	180	777	183	779	0.0	676
Mystery	CAI51316.3	49.747	792	321	20	1	777	1	730	0.0	675
Mystery	BAN57324.1	56.735	631	206	18	180	777	181	777	0.0	675
Mystery	AFK14016.1	52.500	720	281	20	81	777	71	752	0.0	674
Mystery	NP_001273215.1	57.372	624	214	16	180	777	182	779	0.0	674
Mystery	ADZ24980.1	52.049	732	281	23	85	777	80	780	0.0	673
Mystery	BAH70337.1	55.714	630	224	14	180	777	129	735	0.0	671
Mystery	AFK14017.1	51.852	729	281	21	81	777	71	761	0.0	666
Mystery	AGR03715.1	55.994	634	213	17	180	777	182	785	0.0	664
Mystery	NP_001118202.1	52.247	712	281	17	87	775	75	750	0.0	662
Mystery	XP_005493153.1	68.577	506	147	7	1	502	1	498	0.0	662
Mystery	XP_005493153.1	90.306	196	19	0	582	777	499	694	9.77e-121	386
Mystery	ADX07108.1	54.936	628	231	16	180	777	139	744	0.0	658
Mystery	XP_003970455.1	55.662	627	225	12	179	777	174	775	0.0	656
Mystery	ABF30967.1	56.320	625	221	17	182	777	183	784	0.0	654
Mystery	XP_003970456.1	55.662	627	224	12	179	777	174	774	0.0	651
Mystery	AAX18925.2	49.531	747	313	22	66	777	62	779	0.0	651
Mystery	XP_005795391.1	55.538	623	219	17	180	777	178	767	0.0	647
Mystery	NP_001117954.1	52.950	678	242	18	156	777	13	669	0.0	647
Mystery	ADE06402.1	55.200	625	218	16	182	777	180	771	0.0	641
Mystery	ACS91455.1	51.926	701	260	21	87	763	77	724	0.0	638
Mystery	XP_005452641.1	60.920	522	181	8	269	777	283	794	0.0	636
Mystery	XP_004550399.1	60.152	527	177	8	269	777	282	793	0.0	634
Mystery	XP_005944271.1	60.152	527	177	8	269	777	282	793	0.0	634
Mystery	AAM27888.1	60.152	527	177	8	269	777	282	793	0.0	634
Mystery	XP_003446987.1	59.887	531	181	9	269	777	283	803	0.0	629
Mystery	XP_004550398.1	59.142	536	177	9	269	777	282	802	0.0	626
Mystery	NP_001273221.1	59.142	536	177	9	269	777	282	802	0.0	626
Mystery	AEX56588.1	60.417	528	180	11	269	777	290	807	0.0	622
Mystery	ABR88076.1	48.238	738	317	20	22	738	14	707	0.0	621
Mystery	ADI48099.1	59.439	535	172	11	269	777	281	796	0.0	619
Mystery	O73673.1	57.993	538	177	9	269	777	290	807	0.0	614
Mystery	AAS48459.1	58.569	531	184	8	269	777	302	818	0.0	610
Mystery	EPY81426.1	88.473	347	35	2	53	394	41	387	0.0	606
Mystery	BAN67652.1	58.541	521	181	9	276	777	277	781	0.0	599
Mystery	AFK14018.1	58.480	513	181	7	278	777	227	720	0.0	598
Mystery	ADZ24979.1	57.656	529	182	8	276	777	268	781	0.0	596
Mystery	BAN67653.1	57.547	530	181	10	276	777	277	790	0.0	591
Mystery	CAY39268.1	95.548	292	12	1	486	777	1	291	0.0	589
Mystery	ACF75335.1	57.467	529	178	9	269	777	283	784	0.0	589
Mystery	AGI38100.1	96.194	289	10	1	489	777	331	618	0.0	589
Mystery	XP_003970808.1	57.439	531	189	9	269	777	250	765	0.0	587
Mystery	AEX56589.1	66.432	426	134	5	356	777	3	423	0.0	586
Mystery	ACT53148.1	99.640	278	1	0	500	777	1	278	0.0	583
Mystery	ABM65961.1	96.271	295	10	1	100	394	1	294	0.0	581
Mystery	XP_004076175.1	57.088	522	180	10	276	769	277	782	0.0	576
Mystery	AET75771.1	96.140	285	10	1	493	777	493	776	0.0	576
Mystery	1NHZ_A	98.921	278	3	0	500	777	3	280	0.0	575
Mystery	XP_005727845.1	55.948	538	186	12	269	777	282	797	0.0	570
Mystery	ABM68242.1	95.862	290	11	1	105	394	1	289	0.0	568
Mystery	P35547.1	89.206	315	29	2	143	453	1	314	0.0	567
Mystery	CAG11713.1	72.022	361	94	2	419	777	1	356	0.0	564
Mystery	AAT41627.1	54.371	572	204	17	182	723	181	725	0.0	563
Mystery	ABF81837.1	95.324	278	12	1	500	777	346	622	0.0	557
Mystery	CAA54804.1	76.923	325	75	0	453	777	1	325	0.0	557
Mystery	AAG38029.1	96.043	278	10	1	500	777	157	433	0.0	556
Mystery	ABA40995.1	94.718	284	14	1	246	529	1	283	0.0	550
Mystery	EPY81425.1	78.797	349	41	4	429	777	60	375	0.0	548
Mystery	1M2Z_A	99.611	257	1	0	521	777	1	257	0.0	538
Mystery	3CLD_A	99.222	257	2	0	521	777	3	259	0.0	537
Mystery	3E7C_A	99.222	257	2	0	521	777	1	257	0.0	536
Mystery	3BQD_A	98.824	255	3	0	523	777	1	255	0.0	530
Mystery	CAI30312.1	74.251	334	79	3	428	757	3	333	0.0	530
Mystery	3MNE_A	94.574	258	14	0	520	777	4	261	6.33e-179	520
Mystery	3MNO_A	94.186	258	15	0	520	777	4	261	3.06e-178	518
Mystery	3MNP_A	93.798	258	16	0	520	777	4	261	6.69e-178	517
Mystery	3H52_A	98.000	250	5	0	528	777	5	254	2.32e-175	510
Mystery	AAC34207.1	100.000	235	0	0	396	630	1	235	1.52e-171	500
Mystery	EMP32240.1	67.929	396	112	7	1	393	1	384	1.14e-166	498
Mystery	CAF99074.1	65.123	367	88	2	451	777	557	923	3.11e-164	506
Mystery	CAF99074.1	34.286	210	100	10	179	366	178	371	2.23e-11	77.0
Mystery	AAY85270.1	70.886	316	83	2	446	755	1	313	1.08e-163	483
Mystery	NP_001093873.1	51.969	508	202	13	289	777	486	970	1.29e-161	501
Mystery	ACN59898.1	64.903	359	89	4	392	741	12	342	1.59e-161	479
Mystery	CAH03995.2	51.277	509	205	12	289	777	486	971	2.15e-160	498
Mystery	ACS34897.1	51.670	509	203	12	289	777	488	973	2.19e-160	498
Mystery	XP_004549379.1	49.903	513	207	12	292	777	504	993	1.56e-158	493
Mystery	AEA77170.1	73.720	293	75	1	423	715	1	291	2.85e-158	468
Mystery	XP_003449722.1	49.708	513	208	12	292	777	505	994	3.60e-158	493
Mystery	ABD46745.1	59.115	384	142	5	409	777	19	402	7.89e-158	471
Mystery	ABS11149.1	69.551	312	89	3	469	777	1	309	1.23e-157	467
Mystery	CAM13426.1	60.484	372	134	5	419	777	1	372	1.38e-157	470
Mystery	ADL14556.1	97.768	224	4	1	392	615	1	223	2.52e-157	463
Mystery	NP_001273239.1	49.708	513	208	12	292	777	504	993	1.63e-156	488
Mystery	XP_005810768.1	50.304	493	200	12	314	777	517	993	6.22e-156	487
Mystery	ABS11150.1	69.677	310	92	2	468	777	1	308	9.12e-156	462
Mystery	Q9N0W8.1	49.904	519	205	12	289	777	489	982	4.34e-155	484
Mystery	XP_002917011.1	50.294	511	206	11	289	777	490	974	5.94e-154	481
Mystery	XP_003972465.1	48.988	494	206	13	314	777	514	991	1.26e-152	478
Mystery	XP_003639585.2	50.391	512	206	12	289	777	534	1020	2.02e-152	478
Mystery	XP_004378891.1	48.462	520	209	10	290	777	492	984	2.08e-152	477
Mystery	XP_006143479.1	49.518	519	207	11	289	777	489	982	2.39e-152	477
Mystery	XP_004708762.1	49.515	515	207	10	290	777	494	982	2.90e-152	477
Mystery	NP_001156601.1	49.027	514	211	12	292	777	504	994	4.41e-152	477
Mystery	XP_005400932.1	49.904	519	204	13	289	777	487	979	5.90e-152	476
Mystery	BAD92293.1	49.231	520	208	11	289	777	359	853	6.31e-152	472
Mystery	XP_006209998.1	49.038	520	209	11	289	777	491	985	9.25e-152	476
Mystery	XP_004263670.1	50.000	516	205	11	289	777	490	979	1.01e-151	475
Mystery	XP_003985005.1	49.518	519	207	11	289	777	490	983	1.16e-151	475
Mystery	XP_005400931.1	49.904	519	204	13	289	777	517	1009	1.23e-151	476
Mystery	XP_002716957.1	49.807	518	206	11	289	777	490	982	2.14e-151	474
Mystery	EOB04977.1	59.008	383	134	4	417	777	3	384	3.20e-151	454
Mystery	XP_004758088.1	49.807	518	206	11	289	777	490	982	3.49e-151	474
Mystery	ETE70106.1	57.614	394	144	5	407	777	1	394	4.39e-151	454
Mystery	XP_004404810.1	49.231	520	208	11	289	777	490	984	5.00e-151	474
Mystery	P08235.1	49.231	520	208	11	289	777	490	984	7.18e-151	473
Mystery	NP_000892.2	49.231	520	208	11	289	777	490	984	8.42e-151	473
Mystery	EAX05008.1	49.231	520	208	11	289	777	490	984	8.69e-151	473
Mystery	XP_001150516.1	49.231	520	208	11	289	777	490	984	9.16e-151	473
Mystery	EMC83588.1	58.639	382	137	3	417	777	3	384	1.10e-150	452
Mystery	XP_003205481.1	59.318	381	132	4	419	777	49	428	1.15e-150	454
Mystery	XP_004685373.1	49.328	521	206	12	289	777	489	983	1.26e-150	473
Mystery	XP_004588181.1	49.903	517	206	11	289	777	490	981	1.31e-150	473
Mystery	XP_005327588.1	48.944	521	209	11	289	777	490	985	1.32e-150	473
Mystery	XP_005044787.1	49.710	517	204	10	290	777	498	987	1.35e-150	473
Mystery	XP_005243365.1	49.710	517	204	10	290	777	497	986	2.40e-150	472
Mystery	XP_005556099.1	49.231	520	208	11	289	777	490	984	2.54e-150	472
Mystery	XP_005440954.1	49.710	517	204	10	290	777	497	986	2.56e-150	472
Mystery	Q3YC04.1	49.231	520	208	11	289	777	490	984	3.01e-150	472
Mystery	NP_001266916.1	49.518	519	207	11	289	777	489	982	3.09e-150	471
Mystery	ACR43488.1	54.405	454	170	9	269	700	251	689	3.97e-150	462
Mystery	XP_005146628.1	49.710	517	204	10	290	777	497	986	4.05e-150	471
Mystery	XP_004606243.1	49.806	516	207	11	289	777	500	990	4.16e-150	471
Mystery	AAP48590.1	49.231	520	208	11	289	777	489	983	4.50e-150	471
Mystery	XP_005871468.1	49.038	520	209	10	289	777	488	982	4.67e-150	471
Mystery	XP_005014746.1	49.716	529	209	11	279	777	485	986	5.28e-150	471
Mystery	CAJ29885.1	93.665	221	14	0	535	755	1	221	5.64e-150	444
Mystery	XP_006081825.1	49.038	520	209	10	289	777	488	982	5.66e-150	471
Mystery	XP_005014747.1	49.716	529	209	11	279	777	480	981	6.01e-150	471
Mystery	XP_005509139.1	50.289	519	201	11	289	777	491	982	6.57e-150	471
Mystery	XP_004638738.1	49.808	520	203	14	289	777	489	981	6.97e-150	471
Mystery	XP_005509138.1	50.289	519	201	11	289	777	496	987	8.11e-150	471
Mystery	NP_001077375.1	49.710	517	206	13	289	777	490	980	9.25e-150	470
Mystery	XP_003257837.2	49.038	520	209	11	289	777	502	996	9.43e-150	471
Mystery	Q91573.1	49.299	499	206	11	314	777	126	612	9.80e-150	458
Mystery	ACS34898.1	73.611	288	72	2	444	728	1	287	1.14e-149	446
Mystery	XP_005691253.1	49.035	518	210	10	289	777	492	984	1.20e-149	470
Mystery	XP_001501712.2	48.263	518	213	10	290	777	492	984	1.21e-149	470
Mystery	XP_003417589.1	48.940	519	208	11	290	777	488	980	1.30e-149	470
Mystery	NP_001178278.1	49.035	518	210	10	289	777	492	984	1.35e-149	470
Mystery	XP_004017255.1	49.035	518	210	10	289	777	492	984	1.42e-149	470
Mystery	XP_005525647.1	49.710	517	204	10	290	777	498	987	1.50e-149	470
Mystery	ACO37437.1	50.482	519	200	11	289	777	495	986	1.54e-149	470
Mystery	NP_001152817.1	50.482	519	200	11	289	777	490	981	1.81e-149	469
Mystery	NP_037263.1	49.710	517	206	12	289	777	491	981	1.81e-149	469
Mystery	XP_004472804.1	48.269	520	213	11	289	777	489	983	1.99e-149	469
Mystery	NP_001084074.1	49.697	495	206	10	314	777	497	979	2.40e-149	469
Mystery	XP_005418153.1	49.710	517	204	10	290	777	499	988	2.91e-149	469
Mystery	AAC63513.1	51.670	449	178	6	354	777	6	440	2.93e-149	451
Mystery	ADJ68050.1	70.297	303	83	3	474	772	1	300	3.17e-149	446
Mystery	NP_001070158.1	49.612	516	205	10	290	777	493	981	3.47e-149	469
Mystery	XP_004655909.1	47.868	516	216	8	290	777	492	982	3.48e-149	469
Mystery	XP_004420958.1	48.263	518	213	10	290	777	494	986	4.15e-149	469
Mystery	XP_005284319.1	56.533	398	145	5	407	777	5	401	4.60e-149	449
Mystery	XP_003899302.1	55.831	403	151	4	402	777	36	438	4.79e-149	450
Mystery	XP_005966715.1	48.842	518	211	10	289	777	492	984	4.83e-149	469
Mystery	XP_004040521.1	55.224	402	155	3	401	777	13	414	7.28e-149	449
Mystery	XP_005485367.1	49.710	517	204	10	290	777	499	988	7.91e-149	468
Mystery	XP_003500750.1	49.031	516	211	11	289	777	490	980	1.24e-148	467
Mystery	AAS75839.1	48.703	501	201	12	314	777	266	747	1.29e-148	460
Mystery	XP_003476911.2	49.711	519	205	11	289	777	518	1010	1.72e-148	468
